Rank,Name,Platform,Year,Genre,Publisher,NA_Sales,EU_Sales,JP_Sales,Other_Sales,Global_Sales,Total_Sales,Age_of_Game
7139,Gekijouban Macross F: Sayonara no Tsubasa - Hybrid Pack,17,2011,0,347,0,0,0.22,0,0.22,0.22,13
7140,TNA iMPACT!,16,2008,2,325,0.1,0,0,0.12,0.22,0.22,16
7141,Yu-Gi-Oh! GX: Spirit Caller (American Sales),4,2006,3,275,0.18,0.03,0,0.02,0.22,0.23,18
7142,Def Jam: Fight for NY,7,2004,2,138,0.17,0.05,0,0.01,0.22,0.23,20
7143,Sword Art Online: Infinity Moment,19,2013,7,347,0,0,0.22,0,0.22,0.22,11
7144,Spartan: Total Warrior,16,2005,0,446,0.11,0.09,0,0.03,0.22,0.23,19
7145,Killer is Dead,17,2013,0,-1,0.12,0.04,0.05,0.02,0.22,0.23,11
7146,EX Monopoly,6,2001,3,-1,0.16,0.06,0,0,0.22,0.22,23
7147,Star Trek: The Game,28,2013,0,347,0.12,0.09,0,0.02,0.22,0.23,11
7148,64 de Hakken! Tamagotchi Minna de Tamagotchi World,10,1997,3,347,0,0,0.22,0,0.22,0.22,27
7149,Mary-Kate and Ashley: Sweet 16 - Licenced to Drive,7,2003,3,-1,0.17,0.04,0,0.01,0.22,0.22,21
7150,Deadly Duck,0,1981,8,-1,0.21,0.01,0,0,0.22,0.22,43
7151,Assault,0,1982,0,-1,0.21,0.01,0,0,0.22,0.22,42
7152,Reactor,0,1981,0,-1,0.21,0.01,0,0,0.22,0.22,43
7153,Ys Seven,19,2009,7,-1,0.14,0,0.08,0.01,0.22,0.23,15
7154,Marvel Super Hero Squad: The Infinity Gauntlet,4,2010,0,488,0.17,0.03,0,0.02,0.22,0.22,14
7155,Gundam Battle Chronicle,19,2007,0,347,0,0,0.22,0,0.22,0.22,17
7156,G-Force,17,2009,0,126,0.13,0.06,0,0.03,0.22,0.22,15
7157,Danball Senki Boost,19,2011,0,-1,0,0,0.22,0,0.22,0.22,13
7158,Kidz Bop Dance Party! The Video Game,26,2010,3,-1,0.21,0,0,0.01,0.22,0.22,14
7159,Conflict: Vietnam,29,2004,8,-1,0.17,0.05,0,0.01,0.22,0.23,20
7160,Whirl Tour,16,2002,10,-1,0.11,0.09,0,0.03,0.22,0.23,22
7161,Time Crisis: Crisis Zone,16,2004,8,347,0.11,0.09,0,0.03,0.22,0.23,20
7162,Momotarou Dentetsu 15,16,2005,3,-1,0,0,0.22,0,0.22,0.22,19
7163,Dark Souls II,30,2015,7,347,0.13,0.07,0,0.02,0.22,0.22,9
7164,Discovery Kids: Dolphin Discovery,4,2008,9,6,0.21,0,0,0.01,0.22,0.22,16
7165,Ben 10 Ultimate Alien: Cosmic Destruction,16,2010,4,-1,0.13,0.06,0,0.04,0.22,0.23,14
7166,Hatsune Miku: Project Mirai 2,2,2013,0,446,0,0,0.22,0,0.22,0.22,11
7167,Skies of Arcadia Legends,7,2002,7,53,0.17,0.04,0,0.01,0.22,0.22,22
7168,Cloudy With a Chance of Meatballs,4,2009,4,525,0.2,0.01,0,0.02,0.22,0.23,15
7169,MotoGP 08,16,2008,6,85,0.01,0,0,0.21,0.22,0.22,16
7170,Madden NFL 12,19,2011,10,138,0.21,0,0,0.02,0.22,0.23,13
7171,Sengoku Basara 3 Utage,17,2011,0,85,0,0,0.22,0,0.22,0.22,13
7172,Breath of Fire,6,2001,7,525,0.11,0.04,0.06,0,0.22,0.21,23
7173,Ragnarok DS,4,2008,7,-1,0.1,0,0.11,0.01,0.22,0.22,16
7174,Ford vs. Chevy,16,2005,6,-1,0.11,0.09,0,0.03,0.22,0.23,19
7175,NCAA Football 2005,7,2004,10,138,0.17,0.04,0,0.01,0.22,0.22,20
7176,Hamtaro: Ham-Ham Games,6,2004,10,359,0.16,0.06,0,0,0.22,0.22,20
7177,Danny Phantom: The Ultimate Enemy,6,2005,0,488,0.16,0.06,0,0,0.22,0.22,19
7178,Petz Rescue: Endangered Paradise,4,2008,1,525,0.21,0,0,0.02,0.22,0.23,16
7179,MotoGP 09/10,17,2010,6,85,0.05,0.13,0,0.04,0.22,0.22,14
7180,Rune Factory: Tides of Destiny,17,2011,7,-1,0.14,0,0.07,0.01,0.22,0.22,13
7181,A Boy and His Blob,26,2009,4,-1,0.19,0.02,0,0.02,0.22,0.23,15
7182,Battleborn,18,2016,8,494,0.09,0.08,0.01,0.04,0.22,0.22,8
7183,Move Fitness,17,2007,10,456,0,0.17,0,0.05,0.22,0.22,17
7184,Atelier Escha & Logy: Alchemists of the Dusk Sky,17,2013,7,500,0.06,0.04,0.1,0.02,0.22,0.22,11
7185,Hidden Mysteries: Buckingham Palace,4,2010,5,-1,0.13,0.07,0,0.02,0.22,0.22,14
7186,Crazy Climber,0,1981,0,53,0.21,0.01,0,0,0.22,0.22,43
7187,Super Adventure Island,23,1992,4,-1,0,0,0.22,0,0.22,0.22,32
7188,Bust-A-Move 4,15,1998,5,-1,0.12,0.08,0,0.01,0.22,0.21,26
7189,The Legend of Spyro: The Eternal Night,26,2007,4,-1,0.18,0.02,0,0.02,0.22,0.22,17
7190,NFL Quarterback Club 97,15,1996,10,-1,0.12,0.08,0,0.01,0.22,0.21,28
7191,Rampage: Total Destruction,26,2006,0,325,0.19,0.01,0,0.02,0.22,0.22,18
7192,Galactic Wrestling: Featuring Ultimate Muscle,16,2004,2,347,0.03,0.02,0.17,0.01,0.22,0.23,20
7193,Petz: Horse Club,26,2008,3,525,0.2,0,0,0.02,0.22,0.22,16
7194,Dino Stalker,16,2002,8,85,0.07,0.06,0.08,0.02,0.22,0.23,22
7195,Rapala's Fishing Frenzy,26,2008,10,21,0.2,0,0,0.02,0.22,0.22,16
7196,Mobile Suit Gundam Seed,16,2003,0,347,0,0,0.22,0,0.22,0.22,21
7197,Shinobi,2,2011,4,446,0.14,0.07,0,0.02,0.22,0.23,13
7198,Puss in Boots,26,2011,0,488,0.19,0.01,0,0.01,0.22,0.21,13
7199,Tony Hawk's Downhill Jam,4,2006,10,21,0.2,0,0,0.02,0.22,0.22,18
7200,Mega Man Zero 3,6,2004,4,85,0.16,0.06,0,0,0.22,0.22,20
7201,LEGO The Lord of the Rings,13,2012,0,549,0.07,0.13,0,0.03,0.22,0.23,12
7202,Hitman: HD Trilogy,17,2013,0,465,0.07,0.1,0,0.04,0.22,0.21,11
7203,Aliens vs Predator: Requiem,19,2007,0,-1,0.03,0.12,0,0.07,0.22,0.22,17
7204,Castlevania: Lords of Shadow 2,17,2014,0,275,0.03,0.13,0.02,0.04,0.22,0.22,10
7205,Barbie: Groom and Glam Pups,26,2010,0,488,0.19,0.02,0,0.01,0.22,0.22,14
7206,KORG DS-10 Synthesizer,4,2008,3,-1,0.2,0.01,0,0.02,0.22,0.23,16
7207,Tenchu: Shadow Assassins,26,2008,0,525,0.16,0.01,0.03,0.02,0.22,0.22,16
7208,Barbie Super Sports,15,1999,10,-1,0.12,0.08,0,0.01,0.22,0.21,25
7209,CSI: Fatal Conspiracy,26,2010,1,525,0.12,0.08,0,0.02,0.22,0.22,14
7210,Nicktoons Collection: Game Boy Advance Video Volume 2,6,2004,3,530,0.16,0.06,0,0,0.22,0.22,20
7211,Jackass the Game,19,2007,0,-1,0.09,0.08,0,0.05,0.22,0.22,17
7212,The Legend of Heroes: Trails of Cold Steel,17,2013,7,-1,0.05,0.04,0.12,0.02,0.22,0.23,11
7213,Tom Clancy's Rainbow Six: Siege,13,2015,8,525,0.12,0.08,0,0.02,0.22,0.22,9
7214,Dungeon Hunter Alliance,20,2012,0,525,0.09,0.1,0,0.04,0.22,0.23,12
7215,LEGO Harry Potter: Years 5-7,13,2007,0,549,0.05,0.14,0,0.03,0.22,0.22,17
7216,Duel Masters: Kaijudo Showdown,6,2004,3,53,0.16,0.06,0,0,0.22,0.22,20
7217,Imagine: Boutique Owner,4,2009,9,525,0.2,0,0,0.02,0.22,0.22,15
7218,The Walking Dead: Season Two,17,2014,1,-1,0.09,0.09,0,0.04,0.22,0.22,10
7219,The Lord of the Rings: The Third Age,6,2004,7,138,0.16,0.06,0,0,0.22,0.22,20
7220,Cursed Mountain,26,2009,1,-1,0.09,0.1,0,0.02,0.22,0.21,15
7221,The Suffering,29,2004,0,325,0.16,0.05,0,0.01,0.22,0.22,20
7222,Dragon Quest Builders: Revive Alefgard,18,2016,7,465,0,0,0.22,0,0.22,0.22,8
7223,Tetris Worlds,7,2002,5,488,0.17,0.04,0,0.01,0.22,0.22,22
7224,Teenage Mutant Ninja Turtles: Danger of the Ooze,28,2014,1,21,0.11,0.09,0,0.02,0.22,0.22,10
7225,ECW Hardcore Revolution,10,2000,2,-1,0.18,0.04,0,0,0.22,0.22,24
7226,Mega Man 64,10,2000,0,85,0.14,0.03,0.05,0,0.22,0.22,24
7227,Chou-Kuukan Night Pro Yakyuu King(higher JP sales),10,1996,10,-1,0,0,0.22,0,0.22,0.22,28
7228,Rampage 2: Universal Tour,10,1999,0,-1,0.18,0.04,0,0,0.22,0.22,25
7229,Ms. Pac-Man: Maze Madness,10,2000,5,347,0.18,0.04,0,0,0.22,0.22,24
7230,Tales of Graces,26,2009,7,347,0,0,0.22,0,0.22,0.22,15
7231,Age of Empires: Mythologies,4,2008,11,488,0.17,0.03,0,0.02,0.22,0.22,16
7232,Viewtiful Joe 2,7,2004,0,85,0.17,0.04,0,0.01,0.22,0.22,20
7233,Where's Waldo? The Fantastic Journey,4,2009,1,525,0.2,0,0,0.02,0.22,0.22,15
7234,ATV Quad Kings,26,2009,6,-1,0.21,0,0,0.01,0.22,0.22,15
7235,Mary-Kate and Ashley: Sweet 16 - Licenced to Drive,16,2002,3,-1,0.11,0.08,0,0.03,0.22,0.22,22
7236,Jewel Quest: Expeditions,4,2007,5,-1,0.03,0.18,0,0.01,0.22,0.22,17
7237,NBA Jam Extreme,15,1996,10,-1,0.12,0.08,0,0.01,0.22,0.21,28
7238,Dragon Ball: Origins (JP & incomplete US sales),4,2008,1,53,0.04,0,0.17,0,0.22,0.21,16
7239,Touch the Dead,4,2007,8,137,0.2,0,0,0.02,0.22,0.22,17
7240,Tropico 3,28,2009,11,-1,0.15,0.02,0.03,0.02,0.22,0.22,15
7241,Nickelodeon Party Blast,29,2002,3,-1,0.16,0.05,0,0.01,0.22,0.22,22
7242,Ben 10 Alien Force: Vilgax Attacks,28,2009,0,-1,0.11,0.09,0,0.02,0.22,0.22,15
7243,NHL Championship 2000,15,1998,10,-1,0.12,0.08,0,0.01,0.22,0.21,26
7244,G.I. Joe: The Rise of Cobra,26,2009,0,138,0.17,0.03,0,0.02,0.22,0.22,15
7245,Shellshock: Nam '67,29,2004,8,137,0.16,0.05,0,0.01,0.22,0.22,20
7246,Hunted: The Demon's Forge,28,2011,0,-1,0.13,0.07,0,0.02,0.22,0.22,13
7247,Kartia: The Word of Fate,15,1998,11,275,0.05,0.03,0.12,0.01,0.22,0.21,26
7248,Tales of Berseria,18,2016,7,347,0,0,0.22,0,0.22,0.22,8
7249,All-Star Baseball 2002,7,2001,10,-1,0.17,0.04,0,0.01,0.22,0.22,23
7250,Magna Carta: Tears of Blood,16,2004,7,6,0.11,0.08,0,0.03,0.22,0.22,20
7251,Lethal Skies Elite Pilot: Team SW,16,2001,9,-1,0.11,0.08,0,0.03,0.22,0.22,23
7252,Capcom vs. SNK,3,2000,2,-1,0,0,0.22,0,0.22,0.22,24
7253,NBA Live 09 All-Play,26,2008,10,138,0.19,0.01,0,0.02,0.22,0.22,16
7254,Infinite Space,4,2009,7,446,0.07,0.06,0.07,0.01,0.22,0.21,15
7255,Yoostar2,28,2011,3,530,0.11,0.09,0,0.02,0.22,0.22,13
7256,Transformers: Devastation,18,2015,0,21,0.1,0.08,0,0.04,0.22,0.22,9
7257,Tamagotchi no KiraKira Omisecchi,4,2008,3,347,0,0,0.22,0,0.22,0.22,16
7258,From Russia With Love,7,2005,0,138,0.17,0.04,0,0.01,0.22,0.22,19
7259,You Don't Know Jack,26,2011,3,488,0.2,0,0,0.01,0.22,0.21,13
7260,Just Dance 2016,17,2015,3,525,0.1,0.08,0,0.04,0.22,0.22,9
7261,Pinball Hall of Fame: The Williams Collection,17,2009,3,-1,0.2,0,0,0.02,0.22,0.22,15
7262,Guitar Hero: Smash Hits,16,2009,3,21,0.11,0.01,0,0.1,0.22,0.22,15
7263,NFL Quarterback Club 2002,16,2001,10,-1,0.11,0.08,0,0.03,0.22,0.22,23
7264,Kirby's Star Stacker,5,1997,5,359,0,0,0.22,0,0.22,0.22,27
7265,NCAA Basketball 09,28,2008,10,138,0.2,0,0,0.02,0.22,0.22,16
7266,Full Auto,28,2006,8,446,0.19,0.01,0,0.02,0.22,0.22,18
7267,Dead Island,13,2011,0,-1,0.12,0.07,0,0.03,0.22,0.22,13
7268,Growlanser: Heritage of War,16,2006,7,-1,0.11,0.08,0,0.03,0.22,0.22,18
7269,Hasbro Family Game Night,4,2009,5,138,0.01,0.19,0,0.02,0.22,0.22,15
7270,Shin Megami Tensei x Fire Emblem,27,2015,7,359,0.1,0.04,0.06,0.01,0.22,0.21,9
7271,Rugby 2004,16,2003,10,138,0.11,0.08,0,0.03,0.22,0.22,21
7272,Disney's Magical Quest Starring Mickey and Minnie,6,2002,0,359,0.16,0.06,0,0,0.22,0.22,22
7273,Spirit Camera: The Cursed Memoir,2,2012,1,359,0.12,0.02,0.06,0.01,0.22,0.21,12
7274,NBA 06,19,2005,10,456,0.2,0,0,0.02,0.22,0.22,19
7275,Naruto: Ninja Council,6,2003,0,-1,0.16,0.06,0,0,0.22,0.22,21
7276,Shin Megami Tensei: Persona,19,2009,7,-1,0.08,0,0.13,0.01,0.22,0.22,15
7277,DS Nishimura Kyotaro Suspense Shin Tantei Series: Kyoto Atami Zekkai no Kotou - Satsui no Wana,4,2007,1,500,0,0,0.22,0,0.22,0.22,17
7278,Wreckless: ThE YaKuza MisSiOns,16,2002,6,21,0.11,0.08,0,0.03,0.22,0.22,22
7279,Madden NFL 07,4,2006,10,138,0.2,0,0,0.02,0.22,0.22,18
7280,Jikkyou Powerful Major League,16,2006,10,275,0,0,0.22,0,0.22,0.22,18
7281,NFL 2K3,7,2002,10,446,0.17,0.04,0,0.01,0.22,0.22,22
7282,Darksiders II,18,2015,0,-1,0.09,0.1,0,0.04,0.22,0.23,9
7283,Saltwater Sportfishing,15,2001,10,494,0.12,0.08,0,0.01,0.22,0.21,23
7284,Yoshi Touch & Go (JP sales),4,2005,4,359,0,0,0.22,0,0.22,0.22,19
7285,Samurai Jack: The Amulet of Time,6,2003,4,-1,0.16,0.06,0,0,0.22,0.22,21
7286,Pass the Pigs,4,2008,3,488,0.2,0,0,0.02,0.22,0.22,16
7287,J-League Winning Eleven 2008: Club Championship,16,2008,10,275,0,0,0.22,0,0.22,0.22,16
7288,Jackie Chan: Stuntmaster,15,1999,0,456,0.12,0.08,0,0.01,0.22,0.21,25
7289,Sports Car GT,15,1999,6,138,0.12,0.08,0,0.01,0.22,0.21,25
7290,Lost Planet 3,17,2013,8,85,0.07,0.06,0.06,0.03,0.22,0.22,11
7291,Order Up!,26,2008,3,-1,0.19,0.01,0,0.02,0.22,0.22,16
7292,Code Name: S.T.E.A.M.,2,2015,11,359,0.14,0.05,0.01,0.02,0.22,0.22,9
7293,SBK X: Superbike World Championship,17,2010,6,-1,0.05,0.13,0,0.04,0.22,0.22,14
7294,NBA Live 14,18,2013,10,138,0.14,0.05,0,0.03,0.22,0.22,11
7295,Scooby-Doo! Mystery Mayhem,7,2004,0,488,0.17,0.04,0,0.01,0.22,0.22,20
7296,Kanzen Chuuki Pro Yakyuu Greatest Nine,21,1995,10,446,0,0,0.22,0,0.22,0.22,29
7297,American Idol,6,2003,3,-1,0.15,0.06,0,0,0.22,0.21,21
7298,Summer Athletics: The Ultimate Challenge (Others sales),26,2008,10,-1,0,0.2,0,0.01,0.22,0.21,16
7299,Britney's Dance Beat,6,2002,3,488,0.15,0.06,0,0,0.22,0.21,22
7300,Shrek SuperSlam,7,2005,0,21,0.17,0.04,0,0.01,0.22,0.22,19
7301,Sniper: Ghost Warrior 2,28,2013,8,-1,0.06,0.13,0,0.02,0.22,0.21,11
7302,Over G Fighters,28,2006,9,525,0.19,0.01,0,0.02,0.22,0.22,18
7303,Sailor Moon,23,1993,0,347,0,0,0.22,0,0.22,0.22,31
7304,Apache: Air Assault,17,2010,9,21,0.11,0.07,0,0.03,0.22,0.21,14
7305,One Piece: Pirate Warriors 3,20,2015,0,347,0,0.07,0.13,0.02,0.22,0.22,9
7306,Herdy Gerdy,16,2002,1,137,0.11,0.08,0,0.03,0.22,0.22,22
7307,Armored Core V,28,2012,9,347,0.13,0.03,0.04,0.01,0.22,0.21,12
7308,EVE Online,13,2003,7,-1,0,0.19,0,0.02,0.22,0.21,21
7309,Digimon World Re:Digitize,19,2012,0,347,0,0,0.22,0,0.22,0.22,12
7310,Ninja Gaiden: Dragon Sword,4,2008,0,500,0.17,0.02,0.02,0.02,0.22,0.23,16
7311,Ride,18,2015,6,-1,0.03,0.13,0.03,0.03,0.22,0.22,9
7312,Blue Dragon Plus,4,2008,7,-1,0.12,0.04,0.05,0.01,0.22,0.22,16
7313,Lords of the Fallen,30,2014,7,465,0.1,0.1,0,0.02,0.22,0.22,10
7314,NBA in the Zone 2000,15,2000,10,275,0.12,0.08,0,0.01,0.21,0.21,24
7315,Dark Summit,16,2001,10,488,0.11,0.08,0,0.03,0.21,0.22,23
7316,Afrika,17,2008,1,530,0.12,0,0.08,0.01,0.21,0.21,16
7317,Cabela's Big Game Hunter: Ultimate Challenge,15,2001,10,-1,0.12,0.08,0,0.01,0.21,0.21,23
7318,The Legend of Heroes: Trails in the Sky First Chapter,19,2006,7,-1,0.1,0.03,0.06,0.03,0.21,0.22,18
7319,Are You Smarter Than a 5th Grader? Back to School,26,2010,3,359,0.2,0,0,0.02,0.21,0.22,14
7320,Steins;Gate,20,2013,1,-1,0.07,0.09,0,0.05,0.21,0.21,11
7321,The Dukes of Hazzard: Return of the General Lee,16,2004,6,525,0.11,0.08,0,0.03,0.21,0.22,20
7322,Pandemonium!,15,1996,4,-1,0.12,0.08,0,0.01,0.21,0.21,28
7323,SingStar: Back to the 80s,17,2011,3,456,0,0.16,0,0.05,0.21,0.21,13
7324,Namco Museum: 50th Anniversary,7,2005,3,347,0.17,0.04,0,0.01,0.21,0.22,19
7325,Crash 'N' Burn,16,2004,6,137,0.11,0.08,0,0.03,0.21,0.22,20
7326,NBA,19,2005,10,456,0.2,0,0,0.02,0.21,0.22,19
7327,Teenage Mutant Ninja Turtles: Smash-Up,16,2009,2,525,0.11,0.08,0,0.03,0.21,0.22,15
7328,Pro Yakyuu Greatest Nine '97,21,1997,10,446,0,0,0.21,0,0.21,0.21,27
7329,Transformers: Dark of the Moon,2,2011,0,21,0.16,0.04,0,0.02,0.21,0.22,13
7330,Final Fantasy Fables: Chocobo's Dungeon,26,2007,7,465,0.09,0,0.11,0.01,0.21,0.21,17
7331,Lunar: Silver Star Story Complete,21,1997,7,-1,0,0,0.21,0,0.21,0.21,27
7332,Dorabase DS: Dramatic Stadium,4,2007,10,347,0,0,0.21,0,0.21,0.21,17
7333,Disaster Report,16,2002,0,-1,0.03,0.02,0.15,0.01,0.21,0.21,22
7334,EVE: burst error,21,1997,1,-1,0,0,0.21,0,0.21,0.21,27
7335,We Sing Robbie Williams,26,2010,3,-1,0,0.19,0,0.03,0.21,0.22,14
7336,Backyard NFL Football '09,26,2008,10,53,0.2,0,0,0.02,0.21,0.22,16
7337,Pro Evolution Soccer 2012,26,2011,0,275,0.08,0.08,0.03,0.02,0.21,0.21,13
7338,Akiba's Trip: Undead & Undressed,20,2013,0,-1,0.09,0.02,0.08,0.03,0.21,0.22,11
7339,Speed Racer: The Videogame,16,2008,6,549,0.1,0.08,0,0.03,0.21,0.21,16
7340,College Hoops 2K7,28,2006,10,494,0.2,0,0,0.02,0.21,0.22,18
7341,The Amazing Spider-Man 2 (2014),30,2014,0,21,0.12,0.07,0,0.02,0.21,0.21,10
7342,Big League Sports,28,2011,10,21,0.18,0.02,0,0.01,0.21,0.21,13
7343,Bratz: Forever Diamondz,7,2006,1,488,0.17,0.04,0,0.01,0.21,0.22,18
7344,WCW Backstage Assault,15,1999,0,138,0.12,0.08,0,0.01,0.21,0.21,25
7345,UFC Undisputed 2010,19,2010,2,488,0.11,0.07,0,0.04,0.21,0.22,14
7346,Baja: Edge of Control,17,2008,6,488,0.1,0.08,0,0.04,0.21,0.22,16
7347,Wild Wild Racing,16,2000,6,-1,0.1,0.08,0,0.03,0.21,0.21,24
7348,Magician's Quest: Town of Magic,2,2012,9,275,0,0,0.21,0,0.21,0.21,12
7349,The Bard's Tale,16,2004,7,525,0.1,0.08,0,0.03,0.21,0.21,20
7350,NCAA March Madness 08,28,2007,10,138,0.2,0,0,0.02,0.21,0.22,17
7351,Momotarou Dentetsu 16,16,2006,3,-1,0,0,0.21,0,0.21,0.21,18
7352,Robotech: The Macross Saga,6,2002,8,-1,0.15,0.06,0,0,0.21,0.21,22
7353,Yu Yu Hakusho: Dark Tournament,16,2007,2,530,0.1,0.08,0,0.03,0.21,0.21,17
7354,MTV Celebrity Deathmatch,29,2003,2,-1,0.16,0.05,0,0.01,0.21,0.22,21
7355,Gekijouban Macross F: Itsuwarino Utahime - Hybrid Pack,17,2010,0,347,0,0,0.21,0,0.21,0.21,14
7356,Conflict Zone,16,2002,11,525,0.1,0.08,0,0.03,0.21,0.21,22
7357,Tony Hawk's American Sk8land,4,2005,10,21,0.19,0.01,0,0.02,0.21,0.22,19
7358,de Blob 2,17,2011,4,488,0.11,0.07,0,0.03,0.21,0.21,13
7359,The BIGS 2,28,2009,10,494,0.19,0.01,0,0.02,0.21,0.22,15
7360,BloodRayne,29,2002,8,-1,0.16,0.05,0,0.01,0.21,0.22,22
7361,Hannah Montana: The Movie,28,2009,1,126,0.14,0.06,0,0.02,0.21,0.22,15
7362,50 Cent: Blood on the Sand,28,2009,8,488,0.12,0.07,0,0.02,0.21,0.21,15
7363,Bratz: Girlz Really Rock,26,2008,0,488,0.19,0,0,0.02,0.21,0.21,16
7364,NHL 2K6,29,2005,10,494,0.16,0.05,0,0.01,0.21,0.22,19
7365,Tenchu: Return From Darkness,29,2004,0,21,0.16,0.05,0,0.01,0.21,0.22,20
7366,World Poker Tour,16,2005,3,494,0.1,0.08,0,0.03,0.21,0.21,19
7367,Prison Break: The Conspiracy,28,2010,0,-1,0.07,0.12,0,0.02,0.21,0.21,14
7368,Neo Contra,16,2004,8,275,0.1,0.08,0,0.03,0.21,0.21,20
7369,MVP Baseball,19,2005,10,138,0.2,0,0,0.02,0.21,0.22,19
7370,GRID Autosport,17,2014,6,-1,0.05,0.11,0.01,0.04,0.21,0.21,10
7371,Ghostbusters II,0,2007,0,21,0.2,0.01,0,0,0.21,0.21,17
7372,Breakaway IV,0,2007,5,-1,0.2,0.01,0,0,0.21,0.21,17
7373,RealSports Baseball,0,1981,10,53,0.2,0.01,0,0,0.21,0.21,43
7374,Now! That's What I Call Music: Dance & Sing,26,2011,3,530,0,0.18,0,0.04,0.21,0.22,13
7375,Yu-Gi-Oh! 5D's World Championship 2011: Over the Nexus,4,2011,11,275,0.1,0.03,0.07,0.01,0.21,0.21,13
7376,Metal Gear Solid V: The Phantom Pain,28,2015,0,275,0.12,0.08,0,0.02,0.21,0.22,9
7377,Hasbro Family Game Night 3,28,2010,3,138,0.17,0.03,0,0.01,0.21,0.21,14
7378,G.I. Joe: The Rise of Cobra,17,2009,0,138,0.11,0.07,0,0.03,0.21,0.21,15
7379,Rayman Raving Rabbids,28,2007,3,525,0.18,0.01,0,0.02,0.21,0.21,17
7380,Viewtiful Joe 2,16,2004,0,85,0.1,0.08,0,0.03,0.21,0.21,20
7381,Quake III: Revolution,16,2001,8,138,0.1,0.08,0,0.03,0.21,0.21,23
7382,Pac-Man World 3,16,2005,4,347,0.1,0.08,0,0.03,0.21,0.21,19
7383,Naruto: Clash of Ninja (JP sales),7,2003,2,-1,0,0,0.21,0.01,0.21,0.22,21
7384,Robotech: Battlecry,29,2007,8,530,0.16,0.05,0,0.01,0.21,0.22,17
7385,NOëL: NOT DiGITAL,15,1996,1,-1,0,0,0.2,0.01,0.21,0.21,28
7386,Transformer: Rise of the Dark Spark,18,2014,0,21,0.07,0.1,0.01,0.04,0.21,0.22,10
7387,Dragon Ball Z Hyper Dimension,23,1995,2,347,0,0,0.21,0,0.21,0.21,29
7388,Hidden Mysteries: Titanic - Secrets of the Fateful Voyage,26,2009,1,-1,0.12,0.07,0,0.02,0.21,0.21,15
7389,Senran Kagura 2: Deep Crimson,2,2014,0,-1,0.09,0.03,0.08,0.01,0.21,0.21,10
7390,Marvel Super Hero Squad,19,2009,2,488,0.17,0.02,0,0.02,0.21,0.21,15
7391,The Chronicles of Narnia: Prince Caspian,4,2008,0,126,0.19,0.01,0,0.02,0.21,0.22,16
7392,Champion Jockey: G1 Jockey & Gallop Racer,17,2011,10,500,0.06,0.05,0.08,0.02,0.21,0.21,13
7393,HBO Boxing,15,2000,2,-1,0.12,0.08,0,0.01,0.21,0.21,24
7394,Yoga Wii,26,2009,10,-1,0.15,0.05,0,0.02,0.21,0.22,15
7395,Darkwatch,29,2005,8,525,0.16,0.05,0,0.01,0.21,0.22,19
7396,Cabela's Survival: Shadows of Katmai,26,2011,10,21,0.15,0.05,0,0.02,0.21,0.22,13
7397,Prince of Persia: Revelations,19,2005,1,525,0.18,0.01,0,0.02,0.21,0.21,19
7398,Bass Pro Shops: The Strike,28,2009,10,-1,0.2,0,0,0.02,0.21,0.22,15
7399,Front Mission 5: Scars of the War,16,2005,11,465,0,0,0.21,0,0.21,0.21,19
7400,Maximo vs Army of Zin,16,2003,4,85,0.1,0.08,0,0.03,0.21,0.21,21
7401,The Fairly OddParents: Breakin' Da Rules,7,2003,4,488,0.16,0.04,0,0.01,0.21,0.21,21
7402,Namco Museum Megamix,26,2010,3,347,0.2,0,0,0.01,0.21,0.21,14
7403,Wedding Dash,4,2009,0,-1,0.2,0,0,0.01,0.21,0.21,15
7404,Hot Shots Tennis: Get a Grip,19,2010,10,456,0.06,0,0.13,0.01,0.21,0.2,14
7405,Summoner 2,16,2002,7,488,0.1,0.08,0,0.03,0.21,0.21,22
7406,The Land Before Time: Big Water Adventure,15,2002,4,-1,0.12,0.08,0,0.01,0.21,0.21,22
7407,Shadow of Destiny,16,2001,1,275,0.09,0.07,0.03,0.02,0.21,0.21,23
7408,Valkyria Chronicles III: Unrecorded Chronicles,19,2007,11,446,0,0,0.21,0,0.21,0.21,17
7409,Cabela's Deer Hunt: 2004 Season,29,2003,10,-1,0.16,0.05,0,0.01,0.21,0.22,21
7410,Disney's Planes,27,2013,9,126,0.15,0.04,0,0.02,0.21,0.21,11
7411,Brunswick Pro Bowling,19,2007,10,6,0.19,0,0,0.02,0.21,0.21,17
7412,World Series of Poker,19,2005,3,21,0.19,0,0,0.02,0.21,0.21,19
7413,ClayFighter 63 1/3,10,1997,2,-1,0.17,0.04,0,0,0.21,0.21,27
7414,Monopoly,10,1999,3,-1,0.17,0.04,0,0,0.21,0.21,25
7415,WCW Nitro,10,1998,2,488,0.17,0.04,0,0,0.21,0.21,26
7416,Cruis'n Exotica,10,2000,6,325,0.17,0.04,0,0,0.21,0.21,24
7417,Gex 3: Deep Cover Gecko,10,1999,4,-1,0.17,0.04,0,0,0.21,0.21,25
7418,WinBack: Covert Operations,10,1999,8,-1,0.17,0.04,0,0,0.21,0.21,25
7419,Heroes of Ruin,2,2012,7,359,0.13,0.07,0,0.02,0.21,0.22,12
7420,WipeOut 3 The Game,28,2012,0,21,0.2,0,0,0.01,0.21,0.21,12
